Run ID,1579271408
Run Date/Time,2020-01-17 09:40:40
Application Name,Labcyte Echo Cherry Pick
Application Version,1.6.5
Protocol Name,200114_Synthego_Reformatting_Random.ecp
Compound Pick List File Name,C:\Users\nci-lrbge_HCS\Documents\R\R_Scripts\191125_CRISPR_Epigenetics_Reformat\Output\sgRNA_Epigenetics_Library.csv
Control Pick List File Name,
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Well,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M11,Destination Plate[3],dest_plate_3,L6,1300,1300,47.763,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G11,Destination Plate[3],dest_plate_3,O5,1300,1300,48.011,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D11,Destination Plate[3],dest_plate_3,M12,1300,1300,49.704,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J10,Destination Plate[3],dest_plate_3,K13,1300,1300,50.695,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H10,Destination Plate[3],dest_plate_3,K16,1300,1300,50.55,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I10,Destination Plate[3],dest_plate_3,G17,1300,1300,51.293,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E10,Destination Plate[3],dest_plate_3,D19,1300,1300,50.034,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D10,Destination Plate[3],dest_plate_3,D3,1300,1300,52.181,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N10,Destination Plate[3],dest_plate_3,E2,1300,1300,49.167,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K9,Destination Plate[3],dest_plate_3,H11,1300,1300,49.229,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G9,Destination Plate[3],dest_plate_3,K12,1300,1300,48.837,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F9,Destination Plate[3],dest_plate_3,L4,1300,1300,48.692,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D9,Destination Plate[3],dest_plate_3,C9,1300,1300,49.972,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E8,Destination Plate[3],dest_plate_3,D13,1300,1300,50.715,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L8,Destination Plate[3],dest_plate_3,G12,1300,1300,51.562,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I8,Destination Plate[3],dest_plate_3,J12,1300,1300,49.621,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M8,Destination Plate[3],dest_plate_3,N17,1300,1300,51.727,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F8,Destination Plate[3],dest_plate_3,C4,1300,1300,48.837,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G7,Destination Plate[3],dest_plate_3,B6,1300,1300,51.582,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B7,Destination Plate[3],dest_plate_3,B7,1300,1300,51.727,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E7,Destination Plate[3],dest_plate_3,F8,1300,1300,52.408,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H7,Destination Plate[3],dest_plate_3,E15,1300,1300,49.27,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N7,Destination Plate[3],dest_plate_3,H16,1300,1300,52.78,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I7,Destination Plate[3],dest_plate_3,N19,1300,1300,50.282,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O7,Destination Plate[3],dest_plate_3,J4,1300,1300,51.355,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M7,Destination Plate[3],dest_plate_3,C7,1300,1300,51.293,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D6,Destination Plate[3],dest_plate_3,C6,1300,1300,49.291,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H6,Destination Plate[3],dest_plate_3,J9,1300,1300,51.004,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J6,Destination Plate[3],dest_plate_3,J14,1300,1300,50.653,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I6,Destination Plate[3],dest_plate_3,I18,1300,1300,47.371,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L6,Destination Plate[3],dest_plate_3,L11,1300,1300,51.025,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O6,Destination Plate[3],dest_plate_3,I3,1300,1300,50.633,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O5,Destination Plate[3],dest_plate_3,G5,1300,1300,50.344,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L5,Destination Plate[3],dest_plate_3,H4,1300,1300,49.456,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F5,Destination Plate[3],dest_plate_3,O3,1300,1300,52.037,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D5,Destination Plate[3],dest_plate_3,K14,1300,1300,49.931,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J5,Destination Plate[3],dest_plate_3,F17,1300,1300,50.53,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N5,Destination Plate[3],dest_plate_3,K19,1300,1300,49.621,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K4,Destination Plate[3],dest_plate_3,L19,1300,1300,50.303,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L4,Destination Plate[3],dest_plate_3,I17,1300,1300,49.704,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B4,Destination Plate[3],dest_plate_3,L7,1300,1300,49.415,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F3,Destination Plate[3],dest_plate_3,L2,1300,1300,50.117,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C3,Destination Plate[3],dest_plate_3,I2,1300,1300,48.424,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G3,Destination Plate[3],dest_plate_3,F3,1300,1300,50.241,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D3,Destination Plate[3],dest_plate_3,H15,1300,1300,51.149,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I3,Destination Plate[3],dest_plate_3,L14,1300,1300,50.282,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N3,Destination Plate[3],dest_plate_3,J19,1300,1300,49.683,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H2,Destination Plate[3],dest_plate_3,M18,1300,1300,51.397,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F2,Destination Plate[3],dest_plate_3,N20,1300,1300,50.736,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,J2,Destination Plate[3],dest_plate_3,B20,1300,1300,50.633,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E2,Destination Plate[3],dest_plate_3,C15,1300,1300,49.89,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L13,Destination Plate[3],dest_plate_3,B18,1300,1300,47.474,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G13,Destination Plate[3],dest_plate_3,D4,1300,1300,48.858,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,K13,Destination Plate[3],dest_plate_3,M3,1300,1300,48.651,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E13,Destination Plate[3],dest_plate_3,K10,1300,1300,46.793,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,E14,Destination Plate[3],dest_plate_3,C10,1300,1300,49.456,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I14,Destination Plate[3],dest_plate_3,F13,1300,1300,49.002,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H14,Destination Plate[3],dest_plate_3,L15,1300,1300,50.777,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L14,Destination Plate[3],dest_plate_3,C3,1300,1300,48.837,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L15,Destination Plate[3],dest_plate_3,I4,1300,1300,50.798,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B15,Destination Plate[3],dest_plate_3,I5,1300,1300,52.553,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,D15,Destination Plate[3],dest_plate_3,G11,1300,1300,49.188,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,C15,Destination Plate[3],dest_plate_3,O13,1300,1300,50.199,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O15,Destination Plate[3],dest_plate_3,I13,1300,1300,48.135,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I15,Destination Plate[3],dest_plate_3,F20,1300,1300,52.615,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,L16,Destination Plate[3],dest_plate_3,E18,1300,1300,52.656,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B16,Destination Plate[3],dest_plate_3,G20,1300,1300,52.821,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,H16,Destination Plate[3],dest_plate_3,L5,1300,1300,52.367,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O17,Destination Plate[3],dest_plate_3,N6,1300,1300,51.376,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N17,Destination Plate[3],dest_plate_3,I9,1300,1300,51.83,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G17,Destination Plate[3],dest_plate_3,C12,1300,1300,52.016,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,B17,Destination Plate[3],dest_plate_3,O7,1300,1300,53.048,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I18,Destination Plate[3],dest_plate_3,O10,1300,1300,50.695,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,O18,Destination Plate[3],dest_plate_3,G10,1300,1300,51.5,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N18,Destination Plate[3],dest_plate_3,D14,1300,1300,53.358,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,N19,Destination Plate[3],dest_plate_3,C17,1300,1300,51.768,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,M19,Destination Plate[3],dest_plate_3,D7,1300,1300,50.839,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,I19,Destination Plate[3],dest_plate_3,H8,1300,1300,51.665,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,G19,Destination Plate[3],dest_plate_3,G3,1300,1300,51.954,100,,AQ,
Source_files/EPR_384_layout_set_3_qc.csv,source_plate_3,F19,Destination Plate[3],dest_plate_3,F2,1300,1300,51.686,100,,AQ,

Instrument Name,E5XX-1710
Instrument Model,Echo 525
Instrument Serial Number,E5XX-1710
Instrument Software Version,2.5.15

